timestamp,pid,name,execution_time
2025-07-27 13:41:30,14196,svchost.exe,7:10:06.558692
2025-07-27 13:41:30,14200,msedge.exe,4:18:20.976953
2025-07-27 13:41:30,14208,conhost.exe,4:07:45.651133
2025-07-27 13:41:30,14316,msedge.exe,0:59:36.185921
2025-07-27 13:41:30,14356,svchost.exe,7:10:07.353955
2025-07-27 13:41:30,14572,Code.exe,4:07:50.453573
2025-07-27 13:41:30,14600,msedgewebview2.exe,7:10:58.489032
2025-07-27 13:41:30,14688,svchost.exe,7:04:19.599606
2025-07-27 13:41:30,14692,msedge.exe,0:59:30.578385
2025-07-27 13:41:30,14712,msedge.exe,7:07:03.174914
2025-07-27 13:41:30,15040,msedge.exe,1:00:57.752881
2025-07-27 13:41:30,15156,svchost.exe,7:11:32.235203
2025-07-27 13:41:30,15208,msedgewebview2.exe,7:10:58.256497
2025-07-27 13:41:30,15328,msedgewebview2.exe,7:10:58.298666
2025-07-27 13:41:30,15356,msedgewebview2.exe,7:10:58.314919
2025-07-27 13:41:30,15580,msedge.exe,1:00:59.426526
2025-07-27 13:41:30,15660,svchost.exe,1:16:17.200118
2025-07-27 13:41:30,15708,SearchFilterHost.exe,0:05:07.385755
2025-07-27 13:41:30,16304,msedge.exe,1:00:59.240817
2025-07-27 13:41:30,16332,WINWORD.EXE,1:16:38.072535
2025-07-27 13:41:30,16548,msedge.exe,1:00:59.443064
2025-07-27 13:41:30,16744,msedge.exe,1:00:56.617792
2025-07-27 13:41:30,16768,msedge.exe,0:59:30.786879
2025-07-27 13:41:30,17064,msedge.exe,1:00:58.057634
2025-07-27 13:41:30,17204,msedge.exe,1:00:59.483289
2025-07-27 13:41:30,17208,msedge.exe,0:57:53.884647
2025-07-27 13:41:30,17216,msedge.exe,0:59:23.474913
2025-07-27 13:41:30,17952,msedge.exe,1:00:58.830671
2025-07-27 13:41:30,18108,msedge.exe,1:00:59.473364
2025-07-27 13:41:30,18340,msedge.exe,1:01:04.169358
2025-07-27 13:41:30,18496,msedge.exe,1:00:59.457797
2025-07-27 13:41:30,18612,msedge.exe,1:00:58.898828
2025-07-27 13:41:30,18804,msedge.exe,1:01:02.258171
2025-07-27 13:41:30,18984,msedge.exe,1:00:58.398105
2025-07-27 13:41:30,19064,msedge.exe,1:00:58.721012
2025-07-27 13:41:30,19156,msedge.exe,1:00:58.855387
2025-07-27 13:41:30,19192,msedge.exe,1:00:58.913834
2025-07-27 13:41:30,19328,msedge.exe,0:59:32.386593
2025-07-27 13:41:30,19580,msedgewebview2.exe,1:16:25.826619
2025-07-27 13:41:30,19604,msedgewebview2.exe,1:16:25.802276
2025-07-27 13:41:30,19772,msedgewebview2.exe,1:16:25.686151
2025-07-27 13:41:30,19792,msedgewebview2.exe,1:16:25.673308
2025-07-27 13:41:30,19828,msedgewebview2.exe,1:16:25.638934
2025-07-27 13:41:30,19940,msedge.exe,1:00:59.285332
2025-07-27 13:41:30,20012,msedgewebview2.exe,1:16:25.520993
2025-07-27 13:41:30,20072,msedgewebview2.exe,1:16:25.436109
2025-07-27 13:41:30,20352,python.exe,0:00:00.086268
2025-07-27 13:41:30,21076,dllhost.exe,0:00:02.612494
2025-07-27 13:41:30,21220,SearchProtocolHost.exe,0:05:13.599587
2025-07-27 13:41:30,21680,LockApp.exe,0:24:26.983545
2025-07-27 13:41:30,22060,RuntimeBroker.exe,0:24:26.590055
